"index","address","amount","status"
332,"0x8011680d8e3b2fbdd7a552006eab30569b20d0bb","213","Not claimed"
333,"0xa66023057b838c560d3a093eb688cd57815a5714","207","Not claimed"
334,"0xdc589f8514b7e9ed335a2906ce4f9bf0e267b6ec","207","Not claimed"
335,"0xa8a68cde3af5a932be6a29a7e4975d1975f3e3ac","202","Not claimed"
336,"0x8b8193b2232994d695ae236c02aa32c035e5efe7","200","Not claimed"
337,"0xd72dfebf190aad3b46936c9815ca849d59a81049","200","Not claimed"
338,"0xc674c0217f09bb658ed3e3d71d379c7d12c02723","198","Not claimed"
339,"0x39319e24424ce51644bfc1fea2407462ea7f2870","188","Not claimed"
340,"0xd5789f2c445334388ddfced4ab2fb9bda936677b","187","Not claimed"
341,"0xe24d3f0a7831da7366e98e6a1d2d1b5f28707b2c","186","Not claimed"
342,"0xc79441c1d855a8a6f0ddcb8122f311df4be56fec","184","Not claimed"
343,"0xb0c37c9e8bd79e433315a77e2f46d2619a5a8d38","180","Not claimed"
344,"0xafe2b51592b89095a4cfb18da2b5914b528f4c01","179","Not claimed"
345,"0x26ffa5714f163d7bdc3ac24d4c0a9ae342742b53","178","Not claimed"
346,"0xbdea4544a6749d23f5993bdf9febe8bfe7d14361","177","Not claimed"
347,"0x5985f15634379e8c047f6c4b4d00cd98ba47ee55","171","Not claimed"
348,"0xf2573171cb35bc8c4bd004b0af589a3f1e550042","164","Not claimed"
349,"0x33279d2dedba2d8c7dad7e2f78e10dc66a94c2c7","162","Not claimed"
350,"0x3742551806a2d7a9361c1bf9975d5a7c78c3425e","161","Not claimed"
351,"0x71bdde756f0406a039644a101592551fd7f92b1f","158","Not claimed"
352,"0xfb68dc9c33c800910e5f2acdd61d5eca63864f93","157","Not claimed"
353,"0x0a4797d4766c1a8af38040ad7986c75a5bf351dd","156","Not claimed"
354,"0xcd66bca9753a91a0cbfe09e5a2edc906b5788452","150","Not claimed"
355,"0x2e8da5837fe5e992cc0177af220fc2c79cc014cf","150","Not claimed"
356,"0x2a3048eb11d2dd84c5a591cf0b56c57442cfb80d","150","Not claimed"
357,"0x8a8aa5291553810fe75778d45496bfac2b6f616c","144","Not claimed"
358,"0xaecaa11cfd3a8e3a2ef84184e74a71b87dd0b047","144","Not claimed"
359,"0x135900e15c08d5b513adbc83c3174623c4d45331","138","Not claimed"
360,"0x1beb56d07ef658380a890e8da326ca1117ccf27d","137","Not claimed"
361,"0x13483c88a35c27e0a893b7196ead0903d08a84a2","126","Not claimed"
362,"0x59489dbe68e1b702caecad55982b67c01b93fdd3","123","Not claimed"
363,"0xad6c6591d062d886cd438df83a42cb0261189017","116","Not claimed"
364,"0x6a6def20b95c180a77fab7a244a76454dbf33259","103","Not claimed"
365,"0x32c468f43ee8fd6dcc51f7890bce5901b56c7ed0","100","Not claimed"
366,"0xd5ad2719c6fc07ff58e5f8df58384cd689837cd4","99","Not claimed"
367,"0x7df81142b6fabcc968a2c307aed3a098fb7f9903","98","Not claimed"
368,"0x06fe893d396ef25dac66be2eb6e7dc0b2c30e347","98","Not claimed"
369,"0xab1aee18f872fc7e311997eb6c5477bd80f13a67","97","Not claimed"
370,"0xa6711e651050cf84e102eda2387fef3dff4e177d","90","Not claimed"
371,"0x647676ffaf299fd6c08720251d727accab64ae95","88","Not claimed"
372,"0x79cb30bbfe89ccaaf334540a6be48fc0483fd944","85","Not claimed"
373,"0x4e42bd9e46444146c6ae31bc301f0ab7cf623ee7","84","Not claimed"
374,"0x04722123cc98c8a78f4d2851d2b363561af99edf","83","Not claimed"
375,"0xe2de4c39311b7355755586e0d86cbdbff4fdca2a","82","Not claimed"
376,"0xb21ab585d26987e3e7e876ad8b1178e272423beb","78.47100532","Not claimed"
377,"0xcaa6d37e7f3905246195e33536e3fc577b46936b","78","Not claimed"
378,"0x9ee3871c347533d6870a6e7203890d12283760e5","76","Not claimed"
379,"0x55d020979b2fb92ec36195b38c0debbed0dbe3b9","75","Not claimed"
380,"0x7a4577d692e37b49987d488eff2c18186a7f6b2a","72","Not claimed"
381,"0x771decc16b2362144f86ac4d748038927e153593","69.18587499","Not claimed"
382,"0x50738cf28a47f00537da8cfbd2c51efc384a134a","67","Not claimed"
383,"0x5993babe0fc029e1de368ed3c831f0dbb914b010","67","Not claimed"
384,"0xd6afba144ef7edcf9597283f61bba2f8d988032e","63.06673873","Not claimed"
385,"0xe5f1b1e838d120ea43ce21088b4e6aabc092c995","60","Not claimed"
386,"0xc51dfe24137eb0c19c1ad525dde7a609157cb2ca","60","Not claimed"
387,"0xc92276b7a4df50445f363bb6830bdf75303e1a47","60","Not claimed"
388,"0x1a0832a0d9eba07fb7626d518f86b4651a31274d","60","Not claimed"
389,"0x46b65ed7894cc0a4e97b6a562b5e842b0b7c2850","56","Not claimed"
390,"0x756c93e25511d798a199f43a9c90b04a22c10f92","54","Not claimed"
391,"0xbec2beacae5e0268d9594397e7bdec7695c9ebbe","50","Not claimed"
392,"0x6d9a099c553f843e8839ac26ec1a300a0fa25090","49","Not claimed"
393,"0xc8948d8097517597210d5847c41d4027865d984f","43","Not claimed"
394,"0x2e5ddebdc7e8cb7c871c0557e4d31865f09b89cd","33.58260896","Not claimed"
395,"0xe65f65abd59c258eba19d834f3c1fcdbc32d49ea","28.01881444","Not claimed"
396,"0xf38b740359d0a7ee22580c91e10083bb1a4988c7","24","Not claimed"
397,"0x5241342d12eb09d2ebe99a73f8c8b0dc836b4066","23","Not claimed"
398,"0x0ac0240f4656dc80684d0df1208bb91c0220725d","22.91145285","Not claimed"
399,"0xb1ad64854136d039c16bbf7411a4396a1ddc8c28","21.42564034","Not claimed"
400,"0x98b6ae71dc6d4553036607dc4b6d0cde531d4e64","14.01369057","Not claimed"
401,"0xea5c2136609e8f62c5e7e0f6dce9266281cd40e1","11.98440286","Not claimed"
402,"0x9992ba50b4baf4730fa2337cd082a9684c4376ae","9.520861211","Not claimed"
403,"0x8e57fb914b3c718c71e75825c9a48400cc2907cb","7.29446869","Not claimed"
404,"0xa96b3fcb177695473b695f5f1d9deff5697dc055","7","Not claimed"
405,"0x80a1df196a650d222fa19baa41c2748bce634732","6","Not claimed"
406,"0xc2fde54f6f73f1cacfbffda8490115ca8225839d","3.493651926","Not claimed"
407,"0xbe2572bb8db448537f850847e1124b41f8d08583","3","Not claimed"
408,"0x000000000000000000000000000000000000dead","1","Not claimed"
